order_no,staff_name,order_status,order_date,customer_name,trxn_batch_id,coin,sender_wallet,receiver_wallet,coin_amount(usd),purchase_rate(ngnusd),order_time,date_paid,time_paid,month,channel,completed?
197,JPT-001,Paid,27-Jan-2022,Jeremy Lonsdale,Buy-47882,BTC,kraken,kraken,"$4,608.83",486.22,2:23 PM,14-Feb-2022,1:34:01 AM,Jan-2022,Website,TRUE
201,JPT-001,Paid,28-Jan-2022,Fred Wasserman,Buy-47883,BTC,kraken,kraken,$594.88,484.53,2:23 PM,15-Feb-2022,2:34:01 AM,Jan-2022,Website,TRUE
202,JPT-001,Paid,28-Jan-2022,Sonia Sunley,Buy-47883,BTC,kraken,kraken,$365.85,484.53,2:23 PM,16-Feb-2022,3:34:01 AM,Jan-2022,Website,TRUE
203,JPT-001,Paid,28-Jan-2022,Bobby Odegard,Buy-47883,BTC,kraken,kraken,"$7,379.49",486.22,2:23 PM,17-Feb-2022,4:34:01 AM,Jan-2022,Website,TRUE
204,JPT-001,Paid,28-Jan-2022,Bobby Odegard,Buy-47883,BTC,kraken,kraken,"$3,714.28",485.37,2:23 PM,18-Feb-2022,5:34:01 AM,Jan-2022,Website,TRUE
205,JPT-001,Paid,28-Jan-2022,Bobby Odegard,Buy-47883,BTC,kraken,kraken,$278.11,484.53,2:23 PM,19-Feb-2022,6:34:01 AM,Jan-2022,Website,TRUE
206,JPT-001,Paid,28-Jan-2022,Bryan Davis,Buy-47883,BTC,kraken,kraken,"$1,246.27",484.53,2:23 PM,20-Feb-2022,7:34:01 AM,Jan-2022,Website,TRUE
207,JPT-001,Paid,28-Jan-2022,Monica Federle,Buy-47883,BTC,kraken,kraken,$742.11,485.37,2:23 PM,21-Feb-2022,8:34:01 AM,Jan-2022,Website,TRUE
208,JPT-001,Paid,28-Jan-2022,Monica Federle,Buy-47883,USDT,kraken,kraken,"$3,225.74",485.37,2:23 PM,22-Feb-2022,9:34:01 AM,Jan-2022,Website,TRUE
209,JPT-001,Paid,28-Jan-2022,Luke Weiss,Buy-47883,BTC,kraken,kraken,"$2,276.90",484.53,2:23 PM,23-Feb-2022,10:34:01 AM,Jan-2022,Website,TRUE
210,JPT-001,Paid,28-Jan-2022,Erica Bern,Buy-47883,BTC,kraken,kraken,$945.86,485.37,2:23 PM,24-Feb-2022,11:34:01 AM,Jan-2022,Website,TRUE
211,JPT-001,Paid,28-Jan-2022,Erica Bern,Buy-47883,BTC,kraken,kraken,"$1,624.02",485.37,2:23 PM,25-Feb-2022,12:34:01 PM,Jan-2022,Website,TRUE
212,JPT-001,Paid,28-Jan-2022,Brian Moss,Buy-47883,BTC,kraken,kraken,"$1,113.17",481.99,2:23 PM,26-Feb-2022,1:34:01 PM,Jan-2022,Website,TRUE
216,JPT-001,Paid,29-Jan-2022,Bobby Odegard,Buy-47884,BTC,kraken,kraken,$371.80,477.76,2:23 PM,27-Feb-2022,2:34:01 PM,Jan-2022,Website,TRUE
217,JPT-001,Paid,29-Jan-2022,Shahid Shariari,Buy-47884,BTC,kraken,kraken,$327.18,481.99,2:23 PM,28-Feb-2022,3:34:01 PM,Jan-2022,Website,TRUE
218,JPT-001,Paid,29-Jan-2022,Bryan Davis,Buy-47884,BTC,kraken,kraken,"$8,172.16",479.46,2:23 PM,1-Mar-2022,4:34:01 PM,Jan-2022,Website,TRUE
219,JPT-001,Paid,29-Jan-2022,Greg Guthrie,Buy-47884,BTC,kraken,kraken,$810.52,480.30,2:23 PM,2-Mar-2022,5:34:01 PM,Jan-2022,Website,TRUE
220,JPT-001,Paid,29-Jan-2022,Bobby Odegard,Buy-47884,BTC,kraken,kraken,$300.41,477.76,2:23 PM,3-Mar-2022,6:34:01 PM,Jan-2022,Website,TRUE
221,JPT-001,Paid,29-Jan-2022,Bobby Odegard,Buy-47884,BTC,kraken,kraken,$535.39,477.76,2:23 PM,4-Mar-2022,7:34:01 PM,Jan-2022,Website,TRUE
222,JPT-001,Paid,29-Jan-2022,Monica Federle,Buy-47884,BTC,kraken,kraken,"$3,988.67",479.46,2:23 PM,7-Mar-2022,10:34:01 PM,Jan-2022,Website,TRUE
223,JPT-001,Paid,29-Jan-2022,Monica Federle,Buy-47884,BTC,kraken,kraken,$147.23,479.46,2:23 PM,8-Mar-2022,11:34:01 PM,Jan-2022,Website,TRUE
224,JPT-001,Paid,29-Jan-2022,Fred Wasserman,Buy-47884,BTC,kraken,kraken,"$1,231.40",477.76,2:23 PM,12-Mar-2022,3:34:01 AM,Jan-2022,Website,TRUE
225,JPT-001,Paid,29-Jan-2022,Fred Wasserman,Buy-47884,BTC,kraken,kraken,"$2,968.45",478.61,2:23 PM,13-Mar-2022,4:34:01 AM,Jan-2022,Website,TRUE
226,JPT-001,Paid,29-Jan-2022,Luke Weiss,Buy-47884,BTC,kraken,kraken,"$3,301.58",477.76,2:23 PM,14-Mar-2022,5:34:01 AM,Jan-2022,Website,TRUE
229,JPT-001,Paid,30-Jan-2022,Greg Guthrie,Buy-47885,BTC,kraken,kraken,"$1,297.58",477.76,2:23 PM,5-Mar-2022,8:34:01 PM,Jan-2022,Website,TRUE
230,JPT-001,Paid,30-Jan-2022,Brian Moss,Buy-47885,BTC,kraken,kraken,"$4,450.45",479.46,2:23 PM,6-Mar-2022,9:34:01 PM,Jan-2022,Website,TRUE
231,JPT-001,Paid,30-Jan-2022,Monica Federle,Buy-47885,BTC,kraken,kraken,"$25,825.97",483.68,2:23 PM,9-Mar-2022,12:34:01 AM,Jan-2022,Website,TRUE
232,JPT-001,Paid,30-Jan-2022,Monica Federle,Buy-47885,BTC,kraken,kraken,$388.16,483.68,2:23 PM,10-Mar-2022,1:34:01 AM,Jan-2022,Website,TRUE
233,JPT-001,Paid,30-Jan-2022,Monica Federle,Buy-47885,BTC,kraken,kraken,"$26,092.92",482.84,2:23 PM,11-Mar-2022,2:34:01 AM,Jan-2022,Website,TRUE
234,JPT-001,Paid,30-Jan-2022,Bobby Odegard,Buy-47885,BTC,kraken,kraken,$441.70,477.76,2:23 PM,15-Mar-2022,6:34:01 AM,Jan-2022,Website,TRUE
235,JPT-001,Paid,30-Jan-2022,Cathy Armstrong,Buy-47885,BTC,kraken,kraken,"$1,108.71",477.76,2:23 PM,16-Mar-2022,7:34:01 AM,Jan-2022,Website,TRUE
236,JPT-001,Paid,30-Jan-2022,Khloe Miller,Buy-47885,BTC,kraken,kraken,$597.85,477.76,2:23 PM,17-Mar-2022,8:34:01 AM,Jan-2022,Website,TRUE
239,JPT-001,Paid,31-Jan-2022,Khloe Miller,Buy-47886,BTC,kraken,kraken,$368.08,477.76,2:23 PM,18-Mar-2022,9:34:01 AM,Jan-2022,Website,TRUE
240,JPT-001,Paid,31-Jan-2022,Monica Federle,Buy-47886,BTC,kraken,kraken,$336.11,477.76,2:23 PM,19-Mar-2022,10:34:01 AM,Jan-2022,Website,TRUE
241,JPT-001,Paid,31-Jan-2022,Carlos Daly,Buy-47886,BTC,kraken,kraken,"$1,291.63",479.46,2:23 PM,20-Mar-2022,11:34:01 AM,Jan-2022,Website,TRUE
242,JPT-001,Paid,31-Jan-2022,Roy Skaria,Buy-47886,BTC,kraken,kraken,"$1,090.86",477.76,2:23 PM,21-Mar-2022,12:34:01 PM,Jan-2022,Website,TRUE
243,JPT-001,Paid,31-Jan-2022,Monica Federle,Buy-47886,BTC,kraken,kraken,"$4,833.40",480.30,2:23 PM,22-Mar-2022,1:34:01 PM,Jan-2022,Website,TRUE
244,JPT-001,Paid,31-Jan-2022,Bobby Odegard,Buy-47886,BTC,kraken,kraken,$446.16,477.76,2:23 PM,23-Mar-2022,2:34:01 PM,Jan-2022,Website,TRUE
245,JPT-001,Paid,31-Jan-2022,Muhammed MacIntyre,Buy-47886,BTC,kraken,kraken,"$1,171.17",478.61,2:23 PM,24-Mar-2022,3:34:01 PM,Jan-2022,Website,TRUE
246,JPT-001,Paid,31-Jan-2022,Joy Smith,Buy-47886,BTC,kraken,kraken,$294.47,477.76,2:23 PM,25-Mar-2022,4:34:01 PM,Jan-2022,Website,TRUE
247,JPT-001,Paid,31-Jan-2022,Bobby Odegard,Buy-47886,BTC,kraken,kraken,$557.70,477.76,2:23 PM,26-Mar-2022,5:34:01 PM,Jan-2022,Website,TRUE
248,JPT-001,Paid,31-Jan-2022,Khloe Miller,Buy-47886,BTC,kraken,kraken,"$1,111.68",477.76,2:23 PM,27-Mar-2022,6:34:01 PM,Jan-2022,Website,TRUE
249,JPT-001,Paid,31-Jan-2022,Lela Donovan,Buy-47886,BTC,kraken,kraken,"$3,022.73",481.99,2:23 PM,28-Mar-2022,7:34:01 PM,Jan-2022,Website,TRUE
250,JPT-001,Paid,31-Jan-2022,Lela Donovan,Buy-47886,BTC,kraken,kraken,"$16,369.61",481.99,2:23 PM,29-Mar-2022,2:46:29 PM,Jan-2022,Website,TRUE
251,JPT-001,Paid,31-Jan-2022,Monica Federle,Buy-47886,BTC,kraken,kraken,"$1,448.53",478.61,2:23 PM,31-Jan-2022,2:25:44 PM,Jan-2022,Website,TRUE
254,JPT-002,Paid,1-Feb-2022,Jeremy Lonsdale,Buy-47887,BTC,kraken,kraken,"$10,279.53",479.46,3:23 PM,1-Feb-2022,3:25:44 PM,Feb-2022,Website,TRUE
255,JPT-002,Paid,1-Feb-2022,Bryan Davis,Buy-47887,BTC,kraken,kraken,"$4,461.60",480.30,4:23 PM,1-Feb-2022,4:25:44 PM,Feb-2022,Website,TRUE
256,JPT-002,Paid,1-Feb-2022,Bobby Odegard,Buy-47887,BTC,kraken,kraken,$178.46,477.76,5:23 PM,1-Feb-2022,5:25:44 PM,Feb-2022,Website,TRUE
257,JPT-002,Paid,1-Feb-2022,Greg Guthrie,Buy-47887,BTC,kraken,kraken,$603.80,477.76,6:23 PM,1-Feb-2022,6:25:44 PM,Feb-2022,Website,TRUE
258,JPT-002,Paid,1-Feb-2022,Khloe Miller,Buy-47887,BTC,kraken,kraken,$365.85,477.76,7:23 PM,1-Feb-2022,7:25:44 PM,Feb-2022,Website,TRUE
259,JPT-002,Paid,1-Feb-2022,Erica Bern,Buy-47887,BTC,kraken,kraken,$621.65,481.15,8:23 PM,1-Feb-2022,8:25:44 PM,Feb-2022,Website,TRUE
260,JPT-002,Paid,1-Feb-2022,Fred Wasserman,Buy-47887,BTC,kraken,kraken,"$1,151.09",477.76,9:23 PM,1-Feb-2022,9:25:44 PM,Feb-2022,Website,TRUE
261,JPT-002,Paid,1-Feb-2022,Monica Federle,Buy-47887,BTC,kraken,kraken,"$52,459.49",481.15,11:23 PM,2-Feb-2022,11:25:44 PM,Feb-2022,Website,TRUE
263,JPT-002,Paid,2-Feb-2022,Muhammed MacIntyre,Buy-47888,BTC,kraken,kraken,"$1,673.10",478.61,10:23 PM,2-Feb-2022,10:25:44 PM,Feb-2022,Website,TRUE
264,JPT-002,Paid,2-Feb-2022,Lela Donovan,Buy-47888,BTC,kraken,kraken,$892.32,477.76,12:23 AM,2-Feb-2022,12:25:44 AM,Feb-2022,Website,TRUE
265,JPT-002,Paid,2-Feb-2022,Rick Reed,Buy-47888,BTC,kraken,kraken,"$4,973.20",477.76,1:23 AM,2-Feb-2022,1:25:44 AM,Feb-2022,Website,TRUE
266,JPT-002,Paid,2-Feb-2022,Bobby Odegard,Buy-47888,BTC,kraken,kraken,$890.09,476.92,2:23 AM,2-Feb-2022,2:25:44 AM,Feb-2022,Website,TRUE
267,JPT-002,Paid,2-Feb-2022,Monica Federle,Buy-47888,BTC,kraken,kraken,$892.32,476.92,3:23 AM,2-Feb-2022,3:25:44 AM,Feb-2022,Website,TRUE
268,JPT-002,Paid,2-Feb-2022,Monica Federle,Buy-47888,USDT,kraken,kraken,"$2,632.34",479.46,4:23 AM,2-Feb-2022,4:25:44 AM,Feb-2022,Website,TRUE
269,JPT-002,Paid,2-Feb-2022,Jeremy Lonsdale,Buy-47888,BTC,kraken,kraken,"$4,693.60",480.30,5:23 AM,2-Feb-2022,5:25:44 AM,Feb-2022,Website,TRUE
270,JPT-002,Paid,2-Feb-2022,Khloe Miller,Buy-47888,BTC,kraken,kraken,$332.39,477.76,6:23 AM,2-Feb-2022,6:25:44 AM,Feb-2022,Website,TRUE
271,JPT-002,Paid,2-Feb-2022,Monica Federle,Buy-47888,BTC,kraken,kraken,$111.54,476.92,7:23 AM,2-Feb-2022,7:25:44 AM,Feb-2022,Website,TRUE
272,JPT-002,Paid,2-Feb-2022,Luke Weiss,Buy-47888,BTC,kraken,kraken,"$4,057.08",480.30,8:23 AM,2-Feb-2022,8:25:44 AM,Feb-2022,Website,TRUE
275,JPT-002,Paid,3-Feb-2022,Fred Wasserman,Buy-47889,BTC,kraken,kraken,"$1,722.18",477.76,9:23 AM,3-Feb-2022,9:25:44 AM,Feb-2022,Website,TRUE
276,JPT-002,Paid,3-Feb-2022,Shahid Shariari,Buy-47889,BTC,kraken,kraken,"$4,222.16",480.30,10:23 AM,3-Feb-2022,10:25:44 AM,Feb-2022,Website,TRUE
277,JPT-002,Paid,3-Feb-2022,Jeremy Lonsdale,Buy-47889,BTC,kraken,kraken,$739.88,477.76,11:23 AM,3-Feb-2022,11:25:44 AM,Feb-2022,Website,TRUE
278,JPT-002,Paid,3-Feb-2022,Alan Barnes,Buy-47889,BTC,kraken,kraken,$614.21,477.76,12:23 PM,3-Feb-2022,12:25:44 PM,Feb-2022,Website,TRUE
279,JPT-002,Paid,3-Feb-2022,Lela Donovan,Buy-47889,BTC,kraken,kraken,$743.60,477.76,1:23 PM,3-Feb-2022,1:25:44 PM,Feb-2022,Website,TRUE
280,JPT-002,Paid,3-Feb-2022,Fred Wasserman,Buy-47889,BTC,kraken,kraken,$345.77,476.92,2:23 PM,3-Feb-2022,2:25:44 PM,Feb-2022,Website,TRUE
281,JPT-002,Paid,3-Feb-2022,Lela Donovan,Buy-47889,BTC,kraken,kraken,"$8,925.43",481.15,3:23 PM,3-Feb-2022,3:25:44 PM,Feb-2022,Website,TRUE
282,JPT-002,Paid,3-Feb-2022,Bobby Odegard,Buy-47889,BTC,kraken,kraken,$288.52,477.76,4:23 PM,3-Feb-2022,4:25:44 PM,Feb-2022,Website,TRUE
285,JPT-002,Paid,4-Feb-2022,Fred Wasserman,Buy-47890,BTC,kraken,kraken,$356.93,477.76,5:23 PM,4-Feb-2022,5:25:44 PM,Feb-2022,Website,TRUE
286,JPT-002,Paid,4-Feb-2022,Dana Kaydos,Buy-47890,BTC,kraken,kraken,"$3,966.36",478.61,6:23 PM,4-Feb-2022,6:25:44 PM,Feb-2022,Website,TRUE
287,JPT-002,Paid,4-Feb-2022,Khloe Miller,Buy-47890,BTC,kraken,kraken,$107.08,475.23,7:23 PM,4-Feb-2022,7:25:44 PM,Feb-2022,Website,TRUE
288,JPT-002,Paid,4-Feb-2022,Ivan Liston,Buy-47890,BTC,kraken,kraken,$896.78,477.76,8:23 PM,4-Feb-2022,8:25:44 PM,Feb-2022,Website,TRUE
289,JPT-002,Paid,4-Feb-2022,Monica Federle,Buy-47890,USDT,kraken,kraken,"$75,811.51",480.30,9:23 PM,4-Feb-2022,9:25:44 PM,Feb-2022,Website,TRUE
290,JPT-002,Paid,4-Feb-2022,Bruce Stewart,Buy-47890,BTC,kraken,kraken,$269.18,481.15,10:23 PM,4-Feb-2022,10:25:44 PM,Feb-2022,Website,TRUE
291,JPT-002,Paid,4-Feb-2022,Monica Federle,Buy-47890,USDT,kraken,kraken,"$2,248.65",480.30,11:23 PM,4-Feb-2022,11:25:44 PM,Feb-2022,Website,TRUE
293,JPT-002,Paid,5-Feb-2022,Luke Weiss,Buy-47891,BTC,kraken,kraken,"$4,402.11",480.30,12:23 AM,4-Feb-2022,12:25:44 AM,Feb-2022,Website,TRUE
294,JPT-002,Paid,5-Feb-2022,Shahid Shariari,Buy-47891,BTC,kraken,kraken,"$1,588.33",477.76,1:23 AM,5-Feb-2022,1:25:44 AM,Feb-2022,Website,TRUE
295,JPT-002,Paid,5-Feb-2022,Brian Moss,Buy-47891,BTC,kraken,kraken,"$20,797.00",480.30,2:23 AM,5-Feb-2022,2:25:44 AM,Feb-2022,Website,TRUE
296,JPT-002,Paid,5-Feb-2022,Fred Wasserman,Buy-47891,BTC,kraken,kraken,$905.70,477.76,3:23 AM,5-Feb-2022,3:25:44 AM,Feb-2022,Website,TRUE
297,JPT-002,Paid,5-Feb-2022,Fred Wasserman,Buy-47891,BTC,kraken,kraken,$446.16,477.76,4:23 AM,5-Feb-2022,4:25:44 AM,Feb-2022,Website,TRUE
298,JPT-002,Paid,5-Feb-2022,Bobby Odegard,Buy-47891,BTC,kraken,kraken,$371.80,477.76,5:23 AM,5-Feb-2022,5:25:44 AM,Feb-2022,Website,TRUE
299,JPT-002,Paid,5-Feb-2022,Erica Bern,Buy-47891,BTC,kraken,kraken,"$1,864.95",478.61,6:23 AM,5-Feb-2022,6:25:44 AM,Feb-2022,Website,TRUE
300,JPT-002,Paid,5-Feb-2022,Bobby Odegard,Buy-47891,BTC,kraken,kraken,$664.78,477.76,7:23 AM,5-Feb-2022,7:25:44 AM,Feb-2022,Website,TRUE
301,JPT-002,Paid,5-Feb-2022,Bryan Mills,Buy-47891,BTC,kraken,kraken,"$2,972.91",480.30,8:23 AM,5-Feb-2022,8:25:44 AM,Feb-2022,Website,TRUE
302,JPT-002,Paid,5-Feb-2022,Cindy Schnelling,Buy-47891,BTC,kraken,kraken,"$1,487.20",480.30,9:23 AM,5-Feb-2022,9:25:44 AM,Feb-2022,Website,TRUE
306,JPT-002,Paid,5-Feb-2022,Bruce Stewart,Buy-47891,BTC,kraken,kraken,"$4,461.60",480.30,2:51 PM,6-Feb-2022,3:26:15 PM,Feb-2022,Website,TRUE
309,JPT-002,Paid,6-Feb-2022,Khloe Miller,Buy-47892,BTC,kraken,kraken,$740.63,477.76,8:44 AM,6-Feb-2022,8:47:15 AM,Feb-2022,Website,TRUE
310,JPT-002,Paid,6-Feb-2022,Bobby Odegard,Buy-47892,BTC,kraken,kraken,$390.39,477.76,10:21 AM,6-Feb-2022,10:23:15 AM,Feb-2022,Website,TRUE
311,JPT-002,Paid,6-Feb-2022,Jeremy Lonsdale,Buy-47892,BTC,kraken,kraken,"$4,457.14",480.30,10:48 AM,6-Feb-2022,10:53:15 AM,Feb-2022,Website,TRUE
312,JPT-002,Paid,6-Feb-2022,Khloe Miller,Buy-47892,BTC,kraken,kraken,$977.09,477.76,11:09 AM,6-Feb-2022,11:11:15 AM,Feb-2022,Website,TRUE
313,JPT-002,Paid,6-Feb-2022,Monica Federle,Buy-47892,BTC,kraken,kraken,"$3,996.85",480.30,12:17 PM,6-Feb-2022,12:26:15 PM,Feb-2022,Website,TRUE
314,JPT-002,Paid,6-Feb-2022,Monica Federle,Buy-47892,USDT,kraken,kraken,"$43,433.68",480.30,1:51 PM,6-Feb-2022,1:55:15 PM,Feb-2022,Website,TRUE
315,JPT-002,Paid,6-Feb-2022,Bruce Stewart,Buy-47892,BTC,kraken,kraken,$267.70,477.76,9:08 PM,6-Feb-2022,9:15:15 PM,Feb-2022,Website,TRUE
316,JPT-002,Paid,6-Feb-2022,Luke Weiss,Buy-47892,BTC,kraken,kraken,"$4,238.52",480.30,10:58 PM,6-Feb-2022,11:06:15 PM,Feb-2022,Website,TRUE
317,JPT-002,Paid,6-Feb-2022,Erica Bern,Buy-47892,BTC,kraken,kraken,$919.09,477.76,10:58 PM,6-Feb-2022,11:01:15 PM,Feb-2022,Website,TRUE
319,JPT-002,Paid,7-Feb-2022,Luke Weiss,Buy-47893,BTC,kraken,kraken,$349.49,477.76,8:48 AM,7-Feb-2022,8:49:00 AM,Feb-2022,Website,TRUE
320,JPT-002,Paid,7-Feb-2022,Bryan Mills,Buy-47893,BTC,kraken,kraken,"$2,228.57",481.15,8:58 AM,7-Feb-2022,9:50:00 AM,Feb-2022,Website,TRUE
321,JPT-002,Paid,7-Feb-2022,Brian Moss,Buy-47893,BTC,kraken,kraken,"$35,713.62",481.99,1:10 PM,7-Feb-2022,1:26:00 PM,Feb-2022,Website,TRUE
322,JPT-002,Paid,7-Feb-2022,Bill Eplett,Buy-47893,BTC,kraken,kraken,"$2,676.96",481.15,11:31 AM,7-Feb-2022,11:36:00 AM,Feb-2022,Website,TRUE
323,JPT-002,Paid,7-Feb-2022,Bill Eplett,Buy-47893,BTC,kraken,kraken,"$22,367.49",481.99,1:02 PM,7-Feb-2022,1:09:00 PM,Feb-2022,Website,TRUE
324,JPT-002,Paid,7-Feb-2022,Khloe Miller,Buy-47893,BTC,kraken,kraken,$297.44,477.76,5:28 PM,7-Feb-2022,5:30:00 PM,Feb-2022,Website,TRUE
325,JPT-002,Paid,7-Feb-2022,Monica Federle,Buy-47893,BTC,kraken,kraken,$446.16,477.76,7:37 PM,7-Feb-2022,7:40:00 PM,Feb-2022,Website,TRUE
326,JPT-002,Paid,7-Feb-2022,Thomas Seio,Buy-47893,BTC,kraken,kraken,"$41,680.27",482.84,12:03 AM,7-Feb-2022,12:50:00 AM,Feb-2022,Website,TRUE
330,JPT-002,Paid,8-Feb-2022,Bryan Davis,Buy-47894,BTC,kraken,kraken,"$17,578.70",481.99,9:25 AM,8-Feb-2022,9:28:00 AM,Feb-2022,Website,TRUE
332,JPT-002,Paid,8-Feb-2022,Monica Federle,Buy-47894,USDT,kraken,kraken,"$2,215.93",480.30,10:59 AM,8-Feb-2022,11:02:00 AM,Feb-2022,Website,TRUE
333,JPT-002,Paid,8-Feb-2022,Fred Wasserman,Buy-47894,BTC,kraken,kraken,$368.08,477.76,11:21 AM,8-Feb-2022,11:23:00 AM,Feb-2022,Website,TRUE
334,JPT-002,Paid,8-Feb-2022,Joy Smith,Buy-47894,BTC,kraken,kraken,$374.77,477.76,2:47 PM,8-Feb-2022,2:51:00 PM,Feb-2022,Website,TRUE
335,JPT-002,Paid,8-Feb-2022,Monica Federle,Buy-47894,BTC,kraken,kraken,"$7,580.26",480.30,3:13 PM,8-Feb-2022,3:14:00 PM,Feb-2022,Website,TRUE
337,JPT-002,Paid,8-Feb-2022,Khloe Miller,Buy-47894,BTC,kraken,kraken,$441.70,477.76,3:55 PM,8-Feb-2022,3:58:00 PM,Feb-2022,Website,TRUE
338,JPT-002,Paid,8-Feb-2022,Fred Wasserman,Buy-47894,BTC,kraken,kraken,$624.62,477.76,4:15 PM,8-Feb-2022,4:19:00 PM,Feb-2022,Website,TRUE
339,JPT-002,Paid,8-Feb-2022,Fred Wasserman,Buy-47894,BTC,kraken,kraken,$342.06,477.76,4:46 PM,8-Feb-2022,4:51:00 PM,Feb-2022,Website,TRUE
340,JPT-002,Paid,8-Feb-2022,Beth Thompson,Buy-47894,BTC,kraken,kraken,"$2,197.34",486.22,5:30 PM,8-Feb-2022,5:32:00 PM,Feb-2022,Website,TRUE
341,JPT-002,Paid,9-Feb-2022,Luke Weiss,Buy-47895,BTC,kraken,kraken,"$1,496.12",480.30,6:44 AM,9-Feb-2022,6:48:00 AM,Feb-2022,Website,TRUE
342,JPT-002,Paid,9-Feb-2022,Monica Federle,Buy-47895,BTC,kraken,kraken,$739.88,477.76,12:17 PM,9-Feb-2022,12:18:00 PM,Feb-2022,Website,TRUE
343,JPT-002,Paid,9-Feb-2022,Monica Federle,Buy-47895,BTC,kraken,kraken,$441.70,477.76,12:48 PM,9-Feb-2022,1:12:00 PM,Feb-2022,Website,TRUE
344,JPT-002,Paid,9-Feb-2022,Monica Federle,Buy-47895,USDT,kraken,kraken,"$5,527.92",480.30,2:46 PM,9-Feb-2022,2:49:00 PM,Feb-2022,Website,TRUE
355,JPT-002,Paid,10-Feb-2022,Heather Jas,Buy-47896,BTC,kraken,kraken,"$14,391.63",485.63,11:38 PM,10-Feb-2022,11:43:00 PM,Feb-2022,Website,TRUE
346,JPT-002,Paid,10-Feb-2022,Helen Abelman,Buy-47896,BTC,kraken,kraken,$417.16,477.76,12:03 PM,10-Feb-2022,12:06:00 PM,Feb-2022,Website,TRUE
347,JPT-002,Paid,10-Feb-2022,Shahid Shariari,Buy-47896,USDT,kraken,kraken,"$1,041.04",479.46,12:10 PM,10-Feb-2022,12:12:00 PM,Feb-2022,Website,TRUE
348,JPT-002,Paid,10-Feb-2022,Charles McCrossin,Buy-47896,BTC,kraken,kraken,$202.26,476.07,12:13 PM,10-Feb-2022,12:17:00 PM,Feb-2022,Website,TRUE
349,JPT-002,Paid,10-Feb-2022,Brian Moss,Buy-47896,BTC,kraken,kraken,"$2,230.80",480.30,1:18 PM,10-Feb-2022,1:19:00 PM,Feb-2022,Website,TRUE
350,JPT-002,Paid,10-Feb-2022,Jim Radford,Buy-47896,BTC,kraken,kraken,"$8,129.04",481.15,3:44 PM,10-Feb-2022,3:45:00 PM,Feb-2022,Website,TRUE
352,JPT-002,Paid,10-Feb-2022,Fred Wasserman,Buy-47896,BTC,kraken,kraken,"$1,122.84",477.76,5:07 PM,10-Feb-2022,5:14:00 PM,Feb-2022,Website,TRUE
354,JPT-002,Paid,10-Feb-2022,Monica Federle,Buy-47896,BTC,kraken,kraken,"$4,720.37",480.30,8:59 PM,10-Feb-2022,9:13:00 PM,Feb-2022,Website,TRUE
356,JPT-002,Paid,10-Feb-2022,Luke Weiss,Buy-47896,BTC,kraken,kraken,"$1,052.94",477.76,11:31 PM,10-Feb-2022,11:32:00 PM,Feb-2022,Website,TRUE
357,JPT-002,Paid,11-Feb-2022,Justin Hirsh,Buy-47897,BTC,kraken,kraken,"$8,053.19",479.46,7:13 AM,11-Feb-2022,7:29:00 AM,Feb-2022,Website,TRUE
358,JPT-002,Paid,11-Feb-2022,Brian Moss,Buy-47897,BTC,kraken,kraken,"$53,820.28",481.99,10:45 AM,11-Feb-2022,11:15:00 AM,Feb-2022,Website,TRUE
360,JPT-002,Paid,11-Feb-2022,Ivan Liston,Buy-47897,BTC,kraken,kraken,"$14,003.48",481.15,1:34 PM,11-Feb-2022,1:38:00 PM,Feb-2022,Website,TRUE
362,JPT-002,Paid,11-Feb-2022,Fred Wasserman,Buy-47897,BTC,kraken,kraken,$627.60,477.76,5:54 PM,11-Feb-2022,5:59:00 PM,Feb-2022,Website,TRUE
363,JPT-002,Paid,11-Feb-2022,Kimberly Carter,Buy-47897,BTC,kraken,kraken,"$1,490.17",480.30,6:58 PM,11-Feb-2022,7:01:00 PM,Feb-2022,Website,TRUE
364,JPT-002,Paid,11-Feb-2022,Justin Hirsh,Buy-47897,BTC,kraken,kraken,"$4,296.52",479.46,7:55 PM,11-Feb-2022,7:57:00 PM,Feb-2022,Website,TRUE
365,JPT-002,Paid,11-Feb-2022,Cathy Armstrong,Buy-47897,BTC,kraken,kraken,"$4,466.06",480.30,8:20 PM,11-Feb-2022,8:21:00 PM,Feb-2022,Website,TRUE
367,JPT-002,Paid,11-Feb-2022,Emily Grady,Buy-47897,BTC,kraken,kraken,"$10,410.40",481.15,10:51 PM,11-Feb-2022,10:53:00 PM,Feb-2022,Website,TRUE
369,JPT-002,Paid,12-Feb-2022,Monica Federle,Buy-47898,BTC,kraken,kraken,"$1,512.48",477.76,9:13 AM,12-Feb-2022,9:15:00 AM,Feb-2022,Website,TRUE
370,JPT-002,Paid,12-Feb-2022,Monica Federle,Buy-47898,BTC,kraken,kraken,$116.00,476.07,9:19 AM,12-Feb-2022,9:23:00 AM,Feb-2022,Website,TRUE
371,JPT-002,Paid,12-Feb-2022,Lela Donovan,Buy-47898,BTC,kraken,kraken,$447.65,477.76,12:51 PM,12-Feb-2022,12:52:00 PM,Feb-2022,Website,TRUE
372,JPT-002,Paid,12-Feb-2022,Cindy Schnelling,Buy-47898,BTC,kraken,kraken,"$28,902.24",481.99,2:50 PM,12-Feb-2022,2:57:00 PM,Feb-2022,Website,TRUE
